COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code gթographique;Code de la zone gթographique;71216;Germagny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71217;Germolles-sur-Grosne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71218;Gibles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71219;Gigny-sur-Sa��ne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71220;Gilly-sur-Loire;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71221;Givry;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71222;Gourdon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71223;La Grande-VerriՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71225;Granges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71227;Grury;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71228;Guerfand;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71229;Les Guerreaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71230;Gueugnon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71231;La Guiche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71232;Hautefond;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71233;L'H��pital-le-Mercier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71234;Huilly-sur-Seille;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71235;Hurigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71236;Igթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71237;Igornay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71238;Iguerande;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71239;Issy-l'�_vՎque;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71240;Jalogny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71241;Jambles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71242;Joncy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71243;Joudes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71244;Jouven�_on;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71245;Jugy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71246;Juif;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71247;Jully-lՌs-Buxy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71248;Lacrost;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71249;Laives;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71250;Laizթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71251;Laizy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71252;Lalheue;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71253;Lans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71254;Lays-sur-le-Doubs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71255;Lesme;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71256;Lessard-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71257;Lessard-le-National;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71258;Leynes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71259;Ligny-en-Brionnais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71261;Loisy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71262;Longepierre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71263;Louhans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71264;Lournand;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71266;Lucenay-l'�_vՎque;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71267;Lugny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71268;Lugny-lՌs-Charolles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71269;Lux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71270;Mբcon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71271;Mailly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71272;Malay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71273;Maltat;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71274;Mancey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71275;Marcigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71276;Marcilly-la-Gueurce;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71277;Marcilly-lՌs-Buxy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71278;Marigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71279;Le Rousset-Marizy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71281;Marly-sur-Arroux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71282;Marmagne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71283;Marnay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71284;Martailly-lՌs-Brancion;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71285;Martigny-le-Comte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71286;Mary;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71287;Massilly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71289;Matour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71290;Mazille;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71291;Melay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71292;Mellecey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71293;Mթnetreuil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71294;Mercurey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71295;Mervans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71296;Messey-sur-Grosne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71297;Mesvres;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71299;Milly-Lamartine;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71300;Le Miroir;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71301;Mont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71302;Montagny-lՌs-Buxy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71303;Montagny-prՌs-Louhans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71305;Montbellet;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71306;Montceau-les-Mines;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71307;Montceaux-l'�_toile;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71309;Montcenis;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71310;Montchanin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71311;Montcony;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71312;Montcoy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71313;Monthelon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71314;Montjay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71315;Mont-lՌs-Seurre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71316;Montmelard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71317;Montmort;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71318;Montpont-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71319;Montret;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71320;Mont-Saint-Vincent;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71321;Morey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71323;Mornay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71324;Moroges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71325;La Motte-Saint-Jean;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71326;Mouthier-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71327;Mussy-sous-Dun;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71328;Nanton;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71329;Navilly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71330;Neuvy-Grandchamp;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71331;Nochize;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71332;Ormes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71333;Oslon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71334;Oudry;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71336;Ouroux-sur-Sa��ne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71337;Oyթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71338;Ozenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71339;Ozolles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71340;Palinges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71341;Palleau;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71342;Paray-le-Monial;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71343;Paris-l'H��pital;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71345;Pթronne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71346;Perrecy-les-Forges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71347;Perreuil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71348;Perrigny-sur-Loire;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71350;Pierreclos;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71351;Pierre-de-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71353;Plottes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71354;Poisson;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71355;Pontoux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71356;Pouilloux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71357;Pourlans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71358;Pressy-sous-Dondin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71359;Prթty;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71360;Prissթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71362;Pruzilly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71364;La Racineuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71365;Rancy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71366;Ratenelle;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71367;Ratte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71368;Reclesne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71369;Remigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71370;Rigny-sur-Arroux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71371;La Roche-Vineuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71372;RomanՌche-Thorins;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71373;Romenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71374;Rosey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71376;Roussillon-en-Morvan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71377;Royer;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71378;Rully;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71379;Sagy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71380;Saillenard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71382;Saint-Agnan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71383;Saint-Albain;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71384;Saint-Ambreuil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71385;Saint-Amour-Bellevue;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71386;Saint-Andrթ-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71387;Saint-Andrթ-le-Dթsert;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71388;Saint-Aubin-en-Charollais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71389;Saint-Aubin-sur-Loire;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71390;Saint-Berain-sous-Sanvignes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71391;Saint-Bթrain-sur-Dheune;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71392;Saint-Boil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71393;Saint-Bonnet-de-Cray;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71394;Saint-Bonnet-de-Joux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71395;Saint-Bonnet-de-Vieille-Vigne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71396;Saint-Bonnet-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71397;Sainte-Cթcile;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71398;Saint-Christophe-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71399;Saint-Christophe-en-Brionnais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71400;Saint-Clթment-sur-Guye;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71401;Sainte-Croix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71402;Saint-Cyr;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71403;Saint-Denis-de-Vaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71404;Saint-Dթsert;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71405;Saint-Didier-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71406;Saint-Didier-en-Brionnais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71407;Saint-Didier-sur-Arroux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71408;Saint-Edmond;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71409;Saint-�_miland;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71410;Saint-�_tienne-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71411;Saint-EugՌne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71412;Saint-EusՌbe;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71413;Saint-Firmin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71414;Saint-Forgeot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71415;Sainte-Foy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71416;Saint-Gengoux-de-Scissթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71417;Saint-Gengoux-le-National;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71419;Saint-Germain-du-Bois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71420;Saint-Germain-du-Plain;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71421;Saint-Germain-en-Brionnais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71422;Saint-Germain-lՌs-Buxy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71423;Saint-Gervais-en-ValliՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71424;Saint-Gervais-sur-Couches;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71425;Saint-Gilles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71426;Sainte-HթlՌne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71428;Saint-Igny-de-Roche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71430;Saint-Jean-de-Vaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71431;Saint-Jean-de-Trթzy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71433;Saint-Julien-de-Civry;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71434;Saint-Julien-de-Jonzy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71435;Saint-Julien-sur-Dheune;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71436;Saint-Laurent-d'Andenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71437;Saint-Laurent-en-Brionnais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71438;Saint-Lթger-du-Bois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71439;Saint-Lթger-lՌs-Paray;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71440;Saint-Lթger-sous-Beuvray;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71441;Saint-Lթger-sous-la-BussiՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71442;Saint-Lթger-sur-Dheune;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71443;Saint-Loup-Gթanges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71444;Saint-Loup-de-Varennes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71445;Saint-Marcel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71446;Saint-Marcelin-de-Cray;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71447;Saint-Mard-de-Vaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71448;Saint-Martin-Belle-Roche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71449;Saint-Martin-d'Auxy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71452;Saint-Martin-de-Salencey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71453;Saint-Martin-du-Lac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71454;Saint-Martin-du-Mont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71455;Saint-Martin-du-Tartre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71456;Saint-Martin-en-Bresse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71457;Saint-Martin-en-Gբtinois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71459;Saint-Martin-sous-Montaigu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;71460;Saint-Maurice-de-Satonnay;CHAR;5
